,tnv,distance,velocity,accelerate,hour in date,min in date,moving,inactive
109403,32,1.5512966012235028,0.0012927471676862,1.0772893064052104e-06,8,18,False,1.0
109404,32,21.374955219417163,0.0178124626828476,1.484371890237303e-05,8,38,True,2.0
109405,32,2.6495622246624158,0.002207968520552,1.8399737671266771e-06,8,58,False,1.0
109406,32,20.3920119200252,0.0169228314689005,1.4043843542656084e-05,9,18,True,2.0
109409,32,19.787963776564197,0.0164215467025429,1.3627839587172531e-05,10,18,False,1.0
109410,32,36.66005043876647,0.0306778664759552,2.5671854791594317e-05,10,38,True,2.0
109412,32,4.955920147094163,0.0041299334559118,3.4416112132598355e-06,11,18,False,1.0
109413,32,22.363405563425047,0.0186361713028542,1.5530142752378507e-05,11,38,True,2.0
109419,32,3.36343200146301,0.0028169447248433,2.3592501883110484e-06,13,38,False,1.0
109420,32,23.715617810365124,0.0196810106310084,1.6332788905401162e-05,13,58,True,2.0
109421,32,20.39337068737353,0.0170655821651661,1.4280821895536512e-05,14,18,True,2.0
109435,32,3.049052761889031,0.0025282361209693,2.0963815265085786e-06,18,58,False,1.0
109436,32,34.967345159559095,0.0292858837182236,2.452754080253241e-05,19,18,True,2.0
109440,32,0.0,0.0,0.0,20,38,False,1.0
109441,32,4055.9806987762367,3.379983915646864,0.002816653263039,20,58,True,2.0
109442,32,158.22047620727162,0.131850396839393,0.0001098753306994,21,18,True,2.0
109444,32,5.325736328993628,0.0044381136074946,3.6984280062455754e-06,21,58,False,1.0
109445,32,244.1477706369172,0.2034564755307643,0.0001695470629423,22,18,True,2.0
109449,32,0.370609007748086,0.00030884083979,2.573673664917264e-07,23,38,False,1.0
109450,32,40.7670246399072,0.0339442336718627,2.8263308636022294e-05,23,58,True,2.0
109451,32,69.39998512743776,0.0578815555691724,4.827485868988527e-05,0,18,True,2.0
109452,32,3641.788726262546,3.0915014654181205,0.0026243645716622,0,37,True,2.0
109453,32,6.297165173231484,0.0051321639553638,4.182692710158014e-06,0,58,False,1.0
109454,32,2914.6335525026,2.439023893307615,0.0020410241785,1,18,True,2.0
109455,32,542.2652240060462,0.4518876866717051,0.0003765730722264,1,38,True,2.0
109460,32,0.5490537544897552,0.0004575447954081,3.812873295067745e-07,3,18,False,1.0
109461,32,157.4818376002453,0.1312348646668711,0.0001093623872223,3,38,True,2.0
109462,32,24.336663246175718,0.0202636663165493,1.6872328323521484e-05,3,58,True,2.0
109463,32,30.52724186073225,0.0254605853717533,2.123485018494857e-05,4,18,True,2.0
109464,32,29.442866566525947,0.0249093625774331,2.1073910810011094e-05,4,37,True,2.0
109465,32,11.351627803527151,0.009319891464308,7.651799231779974e-06,4,58,False,1.0
109466,32,3598.25124152442,2.99854270127035,0.0024987855843919,5,18,True,2.0
109467,32,3636.684783396512,3.0305706528304266,0.0025254755440253,5,38,True,2.0
109468,32,10437.31651488624,8.676073578459054,0.0072120312372893,5,58,True,2.0
109469,32,927.4227764300672,0.7728523136917228,0.0006440435947431,6,18,True,2.0
109470,32,0.2334547882367049,0.0001950332399638,1.6293503756376808e-07,6,38,False,1.0
109471,32,1197.5800234931376,0.997983352910948,0.0008316527940924,6,58,True,2.0
109472,32,9418.435678181551,6.184133734853284,0.0040604949014138,7,23,True,2.0
109473,32,2924.6293297725288,2.427078281968904,0.0020141728481069,7,43,True,2.0
109475,32,4.777453347891863,0.0039812111232432,3.317675936036016e-06,8,23,False,1.0
109476,32,32.59099942214949,0.0271591661851245,2.263263848760381e-05,8,43,True,2.0
109479,32,6.507218292987741,0.0054226819108231,4.518901592352598e-06,9,43,False,1.0
109480,32,53.10104719142517,0.0442508726595209,3.687572721626747e-05,10,3,True,2.0
109481,32,27.71741432985971,0.023097845274883,1.9248204395735908e-05,10,23,True,2.0
109482,32,14.318617136260588,0.0119321809468838,9.943484122403185e-06,10,43,False,1.0
109483,32,20.221800516881995,0.0168515004307349,1.4042917025612496e-05,11,3,True,2.0
109484,32,0.1098265251058467,9.152210425487228e-05,7.626842021239357e-08,11,23,False,1.0
109485,32,44.41655214925844,0.0368602092524966,3.058938527178143e-05,11,43,True,2.0
109489,32,10.839855666982253,0.0090256916461134,7.51514708252577e-06,13,3,False,1.0
109490,32,21.974874517727088,0.0183123954314392,1.5260329526199367e-05,13,23,True,2.0
109491,32,44.302545869025735,0.0371043097730533,3.107563632584035e-05,13,43,True,2.0
109492,32,41.8712646583315,0.0348927205486095,2.907726712384132e-05,14,3,True,2.0
109495,32,14.079729128293335,0.0117233381584457,9.76131403700728e-06,15,3,False,1.0
109496,32,23.215898479768164,0.0193788802001403,1.617602687824739e-05,15,23,True,2.0
109497,32,20.072120504451224,0.0167827094518822,1.4032365762443393e-05,15,43,True,2.0
109504,32,11.641590423972316,0.0097013253533102,8.08443779442522e-06,18,3,False,1.0
109505,32,34.29328579015392,0.0285777381584615,2.3814781798718e-05,18,23,True,2.0
109506,32,13.27527606952283,0.0110627300579356,9.21894171494641e-06,18,43,False,1.0
109507,32,34.55826049760059,0.0286552740444449,2.3760592076654177e-05,19,3,True,2.0
109508,32,1.2863411741112476,0.0010773376667598,9.022928532326958e-07,19,23,False,1.0
109509,32,30.555044661008697,0.0253568835361068,2.104305687643718e-05,19,43,True,2.0
109510,32,43.6655688597871,0.0365402249872695,3.057759413160631e-05,20,3,True,2.0
109511,32,39.386464620188576,0.0328220538501571,2.7351711541797623e-05,20,23,True,2.0
109512,32,11.855739005443311,0.0098387875563844,8.16496892646016e-06,20,43,False,1.0
109513,32,61.195224071934085,0.0512093925288151,4.28530481412679e-05,21,3,True,2.0
109514,32,12.0122655509413,0.010010221292451,8.34185107704257e-06,21,23,False,1.0
109515,32,21.882920175085232,0.018235766812571,1.519647234380919e-05,21,43,True,2.0
109518,32,2.1004315658781034,0.0017503596382317,1.458633031859794e-06,22,43,False,1.0
109519,32,40.53966672115199,0.0337830556009599,2.8152546334133323e-05,23,3,True,2.0
109521,32,12.877126353391546,0.0107309386278262,8.942448856521907e-06,23,43,False,1.0
109522,32,3566.5243656813327,2.972103638067777,0.0024767530317231,0,3,True,2.0
109527,32,11.70851418458139,0.0097570951538178,8.130912628181521e-06,1,43,False,1.0
109528,32,791.9231126365365,0.6599359271971138,0.0005499466059975,2,3,True,2.0
109529,32,6.6300090625659065,0.0055250075521382,4.604172960115213e-06,2,23,False,1.0
109530,32,823.0270669414884,0.6858558891179071,0.0005715465742649,2,43,True,2.0
109534,32,9.553486919692608,0.0079612390997438,6.6343659164532e-06,4,3,False,1.0
109535,32,21.563971638327143,0.0179699763652726,1.4974980304393851e-05,4,23,True,2.0
109539,32,3.129589523920374,0.0026079912699336,2.1733260582780376e-06,5,43,False,1.0
109540,32,472.6412502021686,0.3935397587028881,0.0003276767349732,6,3,True,2.0
109541,32,37.4830811315946,0.0311321271857097,2.585724849311445e-05,6,23,True,2.0
109542,32,11.237929834384966,0.0094041253844225,7.86956099114859e-06,6,43,False,1.0
109543,32,3044.2306570025808,2.536858880835484,0.0021140490673629,7,3,True,2.0
109544,32,3.734086578373155,0.0031117388153109,2.593115679425802e-06,7,23,False,1.0
109545,32,57.381441910662645,0.0476590049091882,3.958389112058824e-05,7,43,True,2.0
109547,32,13.166802904724356,0.0109631997541418,9.128392801117274e-06,8,23,False,1.0
109548,32,33.97066796714079,0.0283798395715461,2.3709139157515612e-05,8,43,True,2.0
109549,32,49.6579756487822,0.0412441658212476,3.4255951678777135e-05,9,3,True,2.0
109550,32,2.083952430711157,0.001742435142735,1.4568855708487303e-06,9,23,False,1.0
109551,32,67.4471144340421,0.056205928695035,4.683827391252924e-05,9,43,True,2.0
109552,32,18.93133789705932,0.0157761149142161,1.3146762428513416e-05,10,3,False,1.0
109553,32,33.21698065563885,0.0275659590503226,2.2876314564583148e-05,10,23,True,2.0
109556,32,16.387460786573545,0.0128327805689691,1.0049162544220129e-05,11,23,False,1.0
109557,32,26.16612758951601,0.0218051063245966,1.8170921937163893e-05,11,43,True,2.0
109558,32,31.835909151413077,0.0265299242928442,2.2108270244036858e-05,12,3,True,2.0
109559,32,50.23183932911604,0.0418598661075967,3.488322175633058e-05,12,23,True,2.0
109560,32,2.0180618400319514,0.0016817182000266,1.4014318333555218e-06,12,43,False,1.0
109561,32,27.689990434476798,0.0230749920287306,1.922916002394222e-05,13,3,True,2.0
109562,32,34.67770244714443,0.0288980853726203,2.408173781051697e-05,13,23,True,2.0
109563,32,41.10254453069604,0.0342521204422466,2.8543433701872244e-05,13,43,True,2.0
109564,32,21.416146843572893,0.0178467890363107,1.487232419692562e-05,14,3,True,2.0
109565,32,14.86775913028179,0.0123897992752348,1.0324832729362352e-05,14,23,False,1.0
109566,32,35.666132768913926,0.0297217773074282,2.4768147756190225e-05,14,43,True,2.0
109567,32,29.81787186578446,0.0248482265548203,2.070685546235032e-05,15,3,True,2.0
109569,32,1.331646698347737,0.0011097055819564,9.24754651630373e-07,15,43,False,1.0
109570,32,53.39073882316704,0.0442709277140688,3.670889528529756e-05,16,3,True,2.0
109571,32,22.35103409545591,0.0187194590414203,1.567793889566194e-05,16,23,True,2.0
109593,32,5.875713306167411,0.0048923507961427,4.073564359819087e-06,23,43,False,1.0
109594,32,49.00998355230072,0.0408757160569647,3.409150630272289e-05,0,3,True,2.0
109595,32,57.85101065270408,0.04820917554392,4.017431295326672e-05,0,23,True,2.0
109596,32,34.81495779019446,0.029012464825162,2.4177054020968372e-05,0,43,True,2.0
109599,32,5.807064493777995,0.0048392204114816,4.032683676234719e-06,1,43,False,1.0
109600,32,36.119148423870286,0.0300992903532252,2.5082741961021032e-05,2,3,True,2.0
109601,32,2816.548553882457,2.3354465620915894,0.0019365228541389,2,23,True,2.0
109602,32,834.894573401796,0.6992416862661608,0.0005856295529867,2,43,True,2.0
109603,32,0.3843351732705461,0.0003202793110587,2.668994258823237e-07,3,3,False,1.0
109604,32,39.88853350960325,0.033240444591336,2.770037049278004e-05,3,23,True,2.0
109623,32,7.178841448061561,0.0059823678733846,4.985306561153862e-06,9,43,False,1.0
109624,32,616.9627283102859,0.5141356069252383,0.0004284463391043,10,3,True,2.0
109625,32,118.9414762340979,0.0512457889849624,2.2079185258493096e-05,10,42,True,2.0
109626,32,727.242922535346,0.568602754132405,0.0004445682205882,11,3,True,2.0
109628,32,2.9648749058357566,0.0024707290881964,2.0589409068303865e-06,11,43,False,1.0
109629,32,41.09642843482623,0.0342185082721284,2.849168049302949e-05,12,3,True,2.0
109630,32,3597.1462265081063,3.0001219570543007,0.002502186786534,12,23,True,2.0
109631,32,34.89728878574211,0.0290810739881184,2.4234228323432025e-05,12,43,True,2.0
109633,32,0.5354030132788591,0.0004461691777323,3.718076481103188e-07,13,23,False,1.0
109634,32,46.52519282514168,0.0387709940209514,3.230916168412617e-05,13,43,True,2.0
109635,32,4.544070496774275,0.0037867254139785,3.1556045116488017e-06,14,3,False,1.0
109636,32,21.814276337758837,0.018178563614799,1.5148803012332525e-05,14,23,True,2.0
109637,32,39.0981633801596,0.0325818028167996,2.715150234733305e-05,14,43,True,2.0
109638,32,66.11547011100363,0.055096225092503,4.591352091041919e-05,15,3,True,2.0
109644,32,2.70447741683981,0.0022537311806998,1.878109317249868e-06,17,3,False,1.0
109645,32,35.048356735454995,0.0292069639462124,2.4339136621843747e-05,17,23,True,2.0
109646,32,26.289694917399043,0.0219080790978325,1.825673258152711e-05,17,43,True,2.0
109649,32,7.811406105583531,0.0065095050879862,5.4245875733218965e-06,18,43,False,1.0
109650,32,52.3459663184069,0.0436216385986724,3.635136549889368e-05,19,3,True,2.0
109651,32,38.26759483466793,0.0317573401117576,2.635463909689429e-05,19,23,True,2.0
109652,32,28.83630251316412,0.0241307970821457,2.0193135633594736e-05,19,43,True,2.0
109653,32,26.056322440297155,0.0217136020335809,1.809466836131747e-05,20,3,True,2.0
109656,32,9.966741914912175,0.0091690358002871,8.435175529243047e-06,21,1,False,1.0
109657,32,3863.906692570026,3.044843729369603,0.0023994040420564,21,22,True,2.0
109659,32,1.2765295672938204,0.0010637746394115,8.864788661762642e-07,22,3,False,1.0
109660,32,235.5551497985012,0.1962959581654176,0.0001635799651378,22,23,True,2.0
109663,32,7.508262111941463,0.0065746603432061,5.757145659550074e-06,23,22,False,1.0
109664,32,838.1943502715183,0.6662912164320495,0.0005296432563052,23,43,True,2.0
109666,32,3.2944144506569333,0.0103597938699903,3.2577968144623765e-05,0,8,False,1.0
109667,32,57.569820839536845,0.0280554682453883,1.3672255480208738e-05,0,43,True,2.0
109668,32,34.234397860666185,0.0276083853715049,2.2264826912504025e-05,1,3,True,2.0
109670,32,7.384975762358372,0.0061541464686319,5.128455390526647e-06,1,43,False,1.0
109671,32,410.933446278437,0.3424445385653641,0.0002853704488044,2,3,True,2.0
109672,32,3255.17977110036,2.0118539994439804,0.001243420271597,2,30,True,2.0
109674,32,9.033230857884174,0.0075276923815701,6.273076984641788e-06,3,10,False,1.0
109675,32,3626.6287018794246,3.019674189741403,0.0025142999081943,3,30,True,2.0
109676,32,23.719000710595623,0.0197823191914892,1.64990151722179e-05,3,50,True,2.0
109677,32,23.952347475751196,0.0199602895631259,1.663357463593833e-05,4,10,True,2.0
109678,32,21.454166774618265,0.0178784723121818,1.4898726926818236e-05,4,30,True,2.0
109690,32,8.359298782694198,0.0069660823189118,5.805068599093193e-06,8,30,False,1.0
109691,32,3576.8891617309164,3.2166269440026225,0.0028926501294987,8,49,True,2.0
109692,32,39.12563412477744,0.0303770451279327,2.3584662366407446e-05,9,10,True,2.0
109693,32,22.706624798131536,0.0189221873317762,1.57684894431469e-05,9,30,True,2.0
109695,32,4.132220147905877,0.0034435167899215,2.869597324934637e-06,10,10,False,1.0
109696,32,32.3713217111433,0.0284208267876587,2.495243791717185e-05,10,29,True,2.0
109697,32,47.815669688752585,0.0412559703958175,3.559617808094701e-05,10,49,True,2.0
109698,32,30.05126011313024,0.0230808449409602,1.772722345695871e-05,11,10,True,2.0
109704,32,11.023820644749176,0.0091865172039576,7.655431003298039e-06,13,10,False,1.0
109705,32,33.73045094829631,0.0310593470978787,2.8599767125118543e-05,13,28,True,2.0
109706,32,38.80992060480962,0.0295357082228383,2.247770793214488e-05,13,50,True,2.0
109710,32,2.416179065014437,0.0020134825541786,1.6779021284822482e-06,15,10,False,1.0
109711,32,24.31281512818064,0.0202606792734838,1.688389939456989e-05,15,30,True,2.0
109713,32,1.949420651967064,0.0016245172099725,1.3537643416437946e-06,16,10,False,1.0
109714,32,65.07761781275605,0.0539615404749221,4.474422924952081e-05,16,30,True,2.0
109715,32,47.8348602551829,0.0400626970311414,3.35533475972709e-05,16,50,True,2.0
109724,32,3.6517319997238977,0.0030431099997699,2.5359249998082624e-06,19,50,False,1.0
109725,32,39.96171880244071,0.033163252118208,2.752137105245482e-05,20,10,True,2.0
109726,32,31.60117653717688,0.0264444991942902,2.2129288028694792e-05,20,30,True,2.0
109727,32,24.120628902123027,0.0201005240851025,1.6750436737585438e-05,20,50,True,2.0
109728,32,23.79114946210343,0.0198259578850861,1.652163157090516e-05,21,10,True,2.0
109732,32,10.158952705194803,0.0084657939209956,7.054828267496393e-06,22,30,False,1.0
109733,32,30.66904165502929,0.0255575347125244,2.1297945593770334e-05,22,50,True,2.0
109734,32,28.47110499826227,0.0236078814247614,1.9575357731974643e-05,23,10,True,2.0
109735,32,39.24782295170054,0.0332327036000851,2.8139461134703752e-05,23,30,True,2.0
109736,32,52.36656772974776,0.0429586281622212,3.52408762610511e-05,23,50,True,2.0
109737,32,64.00817411502244,0.0536081860259819,4.4897978246216034e-05,0,10,True,2.0
109738,32,11.861259284664612,0.0098843827372205,8.236985614350425e-06,0,30,False,1.0
109739,32,2799.370773538518,2.325058782008736,0.0019311119451899,0,50,True,2.0
109740,32,627.5233138922761,0.5246850450604315,0.0004386998704518,1,10,True,2.0
109741,32,5.339561828945111,0.0044496348574542,3.7080290478785497e-06,1,30,False,1.0
109742,32,512.7709425437264,0.4273091187864387,0.000356090932322,1,50,True,2.0
109743,32,514.3632025032962,0.4286360020860801,0.000357196668405,2,10,True,2.0
109744,32,216.25815081879915,0.1802151256823326,0.0001501792714019,2,30,True,2.0
109745,32,9.361306126181589,0.0078010884384846,6.500907032070547e-06,2,50,False,1.0
109746,32,3604.340426105095,3.0036170217542457,0.0025030141847952,3,10,True,2.0
109747,32,31.19066495302007,0.0259922207941833,2.1660183995152823e-05,3,30,True,2.0
109748,32,40.88282650479959,0.0340690220873329,2.839085173944416e-05,3,50,True,2.0
109749,32,86.68045947127153,0.0722337162260596,6.019476352171634e-05,4,10,True,2.0
109750,32,2501.817120747585,2.0848476006229872,0.0017373730005191,4,30,True,2.0
109751,32,1289.6920109941964,1.176726287403464,0.0010736553717184,4,49,True,2.0
109752,32,135.91711928706482,0.1041510492621186,7.980923315104877e-05,5,10,True,2.0
109753,32,10.871205996708412,0.0090668940756533,7.562046768685062e-06,5,30,False,1.0
109754,32,22.38754141589574,0.0186562845132464,1.554690376103871e-05,5,50,True,2.0
109757,32,4.872824479412323,0.0040606870661769,3.38390588848078e-06,6,50,False,1.0
109758,32,21.7423980581614,0.0191057979421453,1.6788926135452853e-05,7,9,True,2.0
109759,32,12.79286658606693,0.0101369782773905,8.032470901260375e-06,7,30,False,1.0
109760,32,26.14851663698403,0.02179043053082,1.815869210901669e-05,7,50,True,2.0
109768,32,9.416221223239932,0.0078468510193666,6.539042516138842e-06,10,30,False,1.0
109769,32,1763.3955011704084,1.4694962509753402,0.0012245802091461,10,50,True,2.0
109770,32,1853.401764994244,1.5445014708285365,0.0012870845590237,11,10,True,2.0
109773,32,1.3591027956127515,0.0011325856630106,9.438213858421884e-07,12,10,False,1.0
109774,32,40.60830925239071,0.0338402577103255,2.8200214758604666e-05,12,30,True,2.0
109775,32,31.863376916885898,0.0265528140974049,2.212734508117076e-05,12,50,True,2.0
109776,32,26.85255132861246,0.022377126107177,1.8647605089314208e-05,13,10,True,2.0
109777,32,47.77449826659913,0.0398120818888326,3.317673490736051e-05,13,30,True,2.0
109778,32,22.322234084973108,0.0186018617374775,1.5501551447897992e-05,13,50,True,2.0
109779,32,50.15356513773367,0.0415867040943065,3.448317089080144e-05,14,10,True,2.0
109780,32,65.68028299789539,0.055008612226043,4.607086451092382e-05,14,30,True,2.0
109799,32,2.100431053090333,0.0037913917925818,6.8436674956350695e-06,20,39,False,1.0
109800,32,3935.163551966228,2.1317245676956817,0.0011547803725328,21,10,True,2.0
109802,32,1.7981194133759175,0.0014984328444799,1.2486940370666097e-06,21,50,False,1.0
109803,32,192.13461184412023,0.1597128943010143,0.0001327621731513,22,10,True,2.0
109804,32,85.01068313516414,0.0710197854094938,5.933148321595143e-05,22,30,True,2.0
109808,32,1.9903072540965896,0.0016585893784138,1.382157815344854e-06,23,50,False,1.0
109809,32,40.3964091659426,0.0336636743049521,2.805306192079347e-05,0,10,True,2.0
109823,32,1.2765436404085724,0.0010637863670071,8.864886391726197e-07,4,50,False,1.0
109824,32,33.025397878984585,0.0275211648991538,2.2934304082628185e-05,5,10,True,2.0
109826,32,2.0452125580893625,0.0017043437984078,1.4202864986731686e-06,5,50,False,1.0
109827,32,585.681797196661,0.4860429852254448,0.0004033551744609,6,10,True,2.0
109828,32,7539.582024358408,7.099418102032399,0.0066849511318572,6,28,True,2.0
109829,32,4476.606966369714,3.358294798476905,0.0025193509365918,6,50,True,2.0
109830,32,5.1755717247291,0.0043129764372742,3.5941470310618754e-06,7,10,False,1.0
109831,32,3598.829980414997,2.9990249836791643,0.0024991874863993,7,30,True,2.0
109832,32,216.36646361169045,0.1801552569622734,0.0001500043771542,7,50,True,2.0
109833,32,207.4581066412868,0.1891140443402796,0.0001723920185417,8,9,True,2.0
109848,32,19.13443012445257,0.0159453584370438,1.3287798697536507e-05,13,10,False,1.0
109849,32,3599.859061509548,2.999882551257957,0.0024999021260482,13,30,True,2.0
109877,32,3.555631035705769,0.0029630258630881,2.469188219240117e-06,22,50,False,1.0
109878,32,3927.50382366448,3.272919853053733,0.0027274332108781,23,10,True,2.0
109880,32,3.788403781078805,0.003157003150899,2.6308359590825035e-06,23,50,False,1.0
109881,32,278.6139577783351,0.2321782981486125,0.0001934819151238,0,10,True,2.0
109882,32,2.2373796398032098,0.0018644830331693,1.5537358609744512e-06,0,30,False,1.0
109883,32,198.0981126469304,0.1646700853257941,0.0001368828639449,0,50,True,2.0
109884,32,13.891086441262908,0.0116049176618737,9.695002223787614e-06,1,10,False,1.0
109885,32,845.1062734227387,0.7042552278522822,0.0005868793565435,1,30,True,2.0
109886,32,845.1474525451205,0.7042895437876004,0.0005869079531563,1,50,True,2.0
109888,32,4.104187643063925,0.0034201563692199,2.850130307683281e-06,2,30,False,1.0
109889,32,188.07812024749472,0.1567317668729122,0.0001306098057274,2,50,True,2.0
109897,32,4.021797863022607,0.0033514982191855,2.792915182654588e-06,5,30,False,1.0
109898,32,566.5173342928186,0.4720977785773488,0.0003934148154811,5,50,True,2.0
109899,32,593.105111958056,0.5338479855608065,0.0004805112381285,6,9,True,2.0
109902,32,2.017759396285322,0.0016814661635711,1.4012218029759185e-06,7,10,False,1.0
109903,32,26.848569441634044,0.0223738078680283,1.864483989002364e-05,7,30,True,2.0
109909,32,6.149370149636142,0.0051244751246967,4.270395937247321e-06,9,30,False,1.0
109910,32,24.473934971597394,0.0203949458096644,1.6995788174720415e-05,9,50,True,2.0
109921,32,6.176824080297949,0.0051473534002482,4.289461166873576e-06,13,30,False,1.0
109922,32,22.1953805880978,0.0184961504900815,1.5413458741734584e-05,13,50,True,2.0
109923,32,6.259177642747288,0.012905520912881,2.660932146985774e-05,13,58,False,1.0
109924,32,3624.291798489673,1.89258057362385,0.0009882927277409,14,30,True,2.0
109925,32,1.8533209562768644,0.0015444341302307,1.2870284418589336e-06,14,50,False,1.0
109926,32,20.26298341557545,0.0168858195129795,1.4071516260816287e-05,15,10,True,2.0
109943,32,4.83236225682916,0.0040269685473576,3.3558071227980278e-06,21,58,False,1.0
109944,32,2807.0428877925274,2.3392024064937726,0.0019493353387448,22,18,True,2.0
109945,32,829.8075666167284,0.6915063055139403,0.0005762552545949,22,38,True,2.0
109947,32,1.5647933341214737,0.0013039944451012,1.0866620375843567e-06,23,18,False,1.0
109948,32,3610.7528642771417,3.0089607202309514,0.0025074672668591,23,38,True,2.0
109949,32,3603.464220575097,2.9978903665350223,0.0024940851635066,23,58,True,2.0
109950,32,3.555101560993106,0.0030256183497813,2.574994340239461e-06,0,18,False,1.0
109951,32,1356.068556969617,1.1088050343169396,0.000906627174421,0,38,True,2.0
109952,32,2286.147397688401,1.9019529098905168,0.0015823235523215,0,58,True,2.0
109962,32,7.015167546319859,0.0058459729552665,4.87164412938879e-06,4,18,False,1.0
109963,32,23.324394684065844,0.0194369955700548,1.619749630837906e-05,4,38,True,2.0
109974,32,0.7825133776940002,0.0006520944814116,5.434120678430557e-07,8,18,False,1.0
109975,32,58.232655200668766,0.0482857837484815,4.003796330719865e-05,8,39,True,2.0
109976,32,68.46024463533483,0.0573368883043005,4.80208444759636e-05,8,58,True,2.0
110012,32,7.262274028055195,0.0060518950233793,5.043245852816108e-06,20,58,False,1.0
110013,32,3078.7564017479126,2.557106645970027,0.0021238427292109,21,19,True,2.0
110014,32,12748.2715057393,10.632419938064473,0.0088677397314966,21,39,True,2.0
110015,32,34000.67451106026,28.2867508411483,0.023533070583318,21,59,True,2.0
110016,32,21330.162278100743,17.789960198582776,0.0148373312748813,22,19,True,2.0
110017,32,38246.76582472087,31.845766715004885,0.0265160422273146,22,39,True,2.0
110018,32,39995.01462468999,33.35697633418681,0.0278206641652934,22,59,True,2.0
110019,32,33211.00090900932,27.629784450090952,0.022986509525866,23,19,True,2.0
110020,32,666.4300217117528,0.5567502269939456,0.0004651213258094,23,39,True,2.0
110021,32,33.7998722027605,0.028237153051596,2.3589935715619108e-05,23,58,True,2.0
110022,32,18.048561234493164,0.0150404676954109,1.2533723079509144e-05,0,18,False,1.0
110023,32,34.1899110168727,0.0283969360605255,2.3585495066881643e-05,0,39,True,2.0
110025,32,13.028146407911436,0.0108567886732595,9.047323894382945e-06,1,18,False,1.0
110026,32,35.24651424005703,0.0293476388343522,2.443600235999353e-05,1,38,True,2.0
110028,32,2.90574544479936,0.0024194383387172,2.014519849056788e-06,2,18,False,1.0
110029,32,27.50017964504778,0.0229550748289213,1.916116429793101e-05,2,38,True,2.0
110030,32,25.19743492096613,0.0209454986874198,1.7411054603009055e-05,2,59,True,2.0
110031,32,27.063115040902897,0.0225714053718956,1.8825192136693627e-05,3,18,True,2.0
110032,32,64.1131311531677,0.0535168039675857,4.46717896223587e-05,3,38,True,2.0
110035,32,13.526043988144094,0.0112717033234534,9.393086102877843e-06,4,38,False,1.0
110036,32,49.68258978204035,0.0413332693694179,3.438707934227781e-05,4,58,True,2.0
110037,32,32.59105053499838,0.0271365949500402,2.2594999958401568e-05,5,19,True,2.0
110038,32,214.3018719231717,0.1790324744554483,0.0001495676478324,5,38,True,2.0
110039,32,3050.093257764721,2.539628024783281,0.002114594525215,5,58,True,2.0
110040,32,798.6765386518557,0.6661188812776111,0.0005555620360947,6,18,True,2.0
110041,32,5407.333653369845,4.498613688327658,0.0037426070618366,6,38,True,2.0
110042,32,15152.669080834936,12.648304741932334,0.0105578503688917,6,58,True,2.0
110043,32,233.76829958468323,0.1944827783566416,0.0001617993164364,7,18,True,2.0
110044,32,28009.92139210157,23.30276322138233,0.0193866582540618,7,39,True,2.0
110045,32,38300.28919574188,31.99689991290048,0.0267309105370931,7,58,True,2.0
110046,32,32045.79739694038,26.616110794800974,0.0221064043146187,8,19,True,2.0
110047,32,22907.182329575902,19.089318607979923,0.0159077655066499,8,39,True,2.0
110048,32,8199.376530376592,17.786066226413432,0.0385814885605497,8,46,True,2.0
110049,32,33796.06998533204,18.01496267874842,0.0096028585707614,9,17,True,2.0
110050,32,3300.203090728221,2.623372886111463,0.0020853520557324,9,38,True,2.0
110051,32,4.461696737827018,0.0037180806148558,3.098400512379873e-06,9,58,False,1.0
110052,32,2668.6219020522626,2.223851585043552,0.0018532096542029,10,18,True,2.0
110053,32,944.4954231279752,0.7870795192733125,0.0006558995993944,10,38,True,2.0
110064,32,2.457003774393965,0.0020457983134004,1.7034124174858207e-06,14,18,False,1.0
110065,32,3581.6969561354326,2.972362619199529,0.00246669097029,14,39,True,2.0
110066,32,31.25796399566463,0.0261791993263522,2.192562757650945e-05,14,58,True,2.0
110094,32,1.0845361286146438,0.0009037801071788,7.531500893157248e-07,0,18,False,1.0
110095,32,20.153160240725583,0.0167943002006046,1.3995250167170544e-05,0,38,True,2.0
110096,32,3628.001207568055,3.023334339640046,0.0025194452830333,0,58,True,2.0
110108,32,3.390388880374932,0.0027721904173139,2.266713342039188e-06,4,57,False,1.0
110109,32,27.98784813556101,0.0221598164177046,1.7545381169995783e-05,5,18,True,2.0
110110,32,36.525589455484415,0.0304379912129036,2.5364992677419733e-05,5,38,True,2.0
110111,32,5.161078710247775,0.0043008989252064,3.584082437672066e-06,5,58,False,1.0
110112,32,26.999561551593818,0.0224996346263281,1.874969552194015e-05,6,18,True,2.0
110121,32,2.9374217849348336,0.0024478514874456,2.0398762395380786e-06,9,18,False,1.0
110122,32,20.314886864442947,0.0169290723870357,1.4107560322529823e-05,9,38,True,2.0
110123,32,39.21595224822847,0.032679960206857,2.7233300172380884e-05,9,58,True,2.0
110124,32,30.774291129187212,0.025645242607656,2.137103550638001e-05,10,18,True,2.0
110125,32,3.925714583974681,0.0036282020184608,3.353236615952762e-06,10,36,False,1.0
110126,32,58.419090554457696,0.0442904401474281,3.357880223459297e-05,10,58,True,2.0
110127,32,91.2934938742718,0.0761413626974743,6.350405562758498e-05,11,18,True,2.0
